INTERVAL_DATETIME,BIN_NAME,BIDVOLUME
2023-06-04 20:30:00,"[0, 50)",1.0
2023-06-04 20:30:00,"[50, 100)",63.0
2023-06-04 20:30:00,"[100, 200)",53.0
2023-06-04 20:30:00,"[200, 300)",6.0
2023-06-04 20:30:00,"[500, 1000)",96.0
2023-06-04 20:30:00,"[1000, 5000)",101.0
2023-06-04 20:30:00,"[10000, 16500)",159.0
2023-06-04 20:35:00,"[0, 50)",26.0
2023-06-04 20:35:00,"[50, 100)",27.0
2023-06-04 20:35:00,"[100, 200)",29.0
2023-06-04 20:35:00,"[200, 300)",5.0
2023-06-04 20:35:00,"[500, 1000)",96.0
2023-06-04 20:35:00,"[1000, 5000)",102.0
2023-06-04 20:35:00,"[10000, 16500)",195.0
2023-06-04 20:40:00,"[-2000, -100)",1.0
2023-06-04 20:40:00,"[0, 50)",25.0
2023-06-04 20:40:00,"[50, 100)",27.0
2023-06-04 20:40:00,"[100, 200)",21.0
2023-06-04 20:40:00,"[200, 300)",13.0
2023-06-04 20:40:00,"[500, 1000)",96.0
2023-06-04 20:40:00,"[1000, 5000)",102.0
2023-06-04 20:40:00,"[10000, 16500)",195.0
2023-06-04 20:45:00,"[0, 50)",1.0
2023-06-04 20:45:00,"[50, 100)",71.0
2023-06-04 20:45:00,"[100, 200)",14.0
2023-06-04 20:45:00,"[200, 300)",13.0
2023-06-04 20:45:00,"[500, 1000)",90.0
2023-06-04 20:45:00,"[1000, 5000)",102.0
2023-06-04 20:45:00,"[10000, 16500)",189.0
2023-06-04 20:50:00,"[0, 50)",1.0
2023-06-04 20:50:00,"[50, 100)",27.0
2023-06-04 20:50:00,"[100, 200)",21.0
2023-06-04 20:50:00,"[200, 300)",13.0
2023-06-04 20:50:00,"[500, 1000)",96.0
2023-06-04 20:50:00,"[1000, 5000)",102.0
2023-06-04 20:50:00,"[10000, 16500)",220.0
2023-06-04 20:55:00,"[0, 50)",1.0
2023-06-04 20:55:00,"[50, 100)",52.0
2023-06-04 20:55:00,"[100, 200)",28.0
2023-06-04 20:55:00,"[200, 300)",6.0
2023-06-04 20:55:00,"[500, 1000)",96.0
2023-06-04 20:55:00,"[1000, 5000)",102.0
2023-06-04 20:55:00,"[10000, 16500)",195.0
2023-06-04 21:00:00,"[0, 50)",1.0
2023-06-04 21:00:00,"[50, 100)",27.0
2023-06-04 21:00:00,"[100, 200)",54.0
2023-06-04 21:00:00,"[200, 300)",5.0
2023-06-04 21:00:00,"[500, 1000)",96.0
2023-06-04 21:00:00,"[1000, 5000)",102.0
2023-06-04 21:00:00,"[10000, 16500)",195.0
2023-06-04 21:05:00,"[0, 50)",1.0
2023-06-04 21:05:00,"[50, 100)",27.0
2023-06-04 21:05:00,"[100, 200)",54.0
2023-06-04 21:05:00,"[200, 300)",5.0
2023-06-04 21:05:00,"[500, 1000)",96.0
2023-06-04 21:05:00,"[1000, 5000)",102.0
2023-06-04 21:05:00,"[10000, 16500)",195.0
2023-06-04 21:10:00,"[0, 50)",1.0
2023-06-04 21:10:00,"[50, 100)",52.0
2023-06-04 21:10:00,"[100, 200)",29.0
2023-06-04 21:10:00,"[200, 300)",5.0
2023-06-04 21:10:00,"[500, 1000)",95.0
2023-06-04 21:10:00,"[1000, 5000)",102.0
2023-06-04 21:10:00,"[10000, 16500)",195.0
2023-06-04 21:15:00,"[0, 50)",1.0
2023-06-04 21:15:00,"[50, 100)",27.0
2023-06-04 21:15:00,"[100, 200)",53.0
2023-06-04 21:15:00,"[200, 300)",6.0
2023-06-04 21:15:00,"[500, 1000)",95.0
2023-06-04 21:15:00,"[1000, 5000)",102.0
2023-06-04 21:15:00,"[10000, 16500)",195.0
2023-06-04 21:20:00,"[0, 50)",1.0
2023-06-04 21:20:00,"[50, 100)",2.0
2023-06-04 21:20:00,"[100, 200)",53.0
2023-06-04 21:20:00,"[200, 300)",6.0
2023-06-04 21:20:00,"[500, 1000)",95.0
2023-06-04 21:20:00,"[1000, 5000)",102.0
2023-06-04 21:20:00,"[10000, 16500)",220.0
2023-06-04 21:25:00,"[0, 50)",1.0
2023-06-04 21:25:00,"[50, 100)",2.0
2023-06-04 21:25:00,"[100, 200)",53.0
2023-06-04 21:25:00,"[200, 300)",6.0
2023-06-04 21:25:00,"[500, 1000)",95.0
2023-06-04 21:25:00,"[1000, 5000)",102.0
2023-06-04 21:25:00,"[10000, 16500)",220.0
2023-06-04 21:30:00,"[0, 50)",1.0
2023-06-04 21:30:00,"[50, 100)",27.0
2023-06-04 21:30:00,"[100, 200)",58.0
2023-06-04 21:30:00,"[200, 300)",6.0
2023-06-04 21:30:00,"[500, 1000)",95.0
2023-06-04 21:30:00,"[1000, 5000)",102.0
2023-06-04 21:30:00,"[10000, 16500)",190.0
2023-06-04 21:35:00,"[0, 50)",1.0
2023-06-04 21:35:00,"[50, 100)",2.0
2023-06-04 21:35:00,"[100, 200)",79.0
2023-06-04 21:35:00,"[200, 300)",10.0
2023-06-04 21:35:00,"[500, 1000)",95.0
2023-06-04 21:35:00,"[1000, 5000)",102.0
2023-06-04 21:35:00,"[10000, 16500)",190.0
2023-06-04 21:40:00,"[0, 50)",1.0
2023-06-04 21:40:00,"[50, 100)",2.0
2023-06-04 21:40:00,"[100, 200)",49.0
2023-06-04 21:40:00,"[200, 300)",10.0
2023-06-04 21:40:00,"[500, 1000)",95.0
2023-06-04 21:40:00,"[1000, 5000)",102.0
2023-06-04 21:40:00,"[10000, 16500)",220.0
2023-06-04 21:45:00,"[0, 50)",1.0
2023-06-04 21:45:00,"[50, 100)",2.0
2023-06-04 21:45:00,"[100, 200)",52.0
2023-06-04 21:45:00,"[200, 300)",7.0
2023-06-04 21:45:00,"[500, 1000)",94.0
2023-06-04 21:45:00,"[1000, 5000)",102.0
2023-06-04 21:45:00,"[10000, 16500)",220.0
2023-06-04 21:50:00,"[0, 50)",1.0
2023-06-04 21:50:00,"[50, 100)",57.0
2023-06-04 21:50:00,"[100, 200)",24.0
2023-06-04 21:50:00,"[200, 300)",10.0
2023-06-04 21:50:00,"[500, 1000)",94.0
2023-06-04 21:50:00,"[1000, 5000)",102.0
2023-06-04 21:50:00,"[10000, 16500)",190.0
2023-06-04 21:55:00,"[0, 50)",1.0
2023-06-04 21:55:00,"[50, 100)",27.0
2023-06-04 21:55:00,"[100, 200)",24.0
2023-06-04 21:55:00,"[200, 300)",10.0
2023-06-04 21:55:00,"[500, 1000)",94.0
2023-06-04 21:55:00,"[1000, 5000)",102.0
2023-06-04 21:55:00,"[10000, 16500)",220.0
2023-06-04 22:00:00,"[0, 50)",26.0
2023-06-04 22:00:00,"[50, 100)",2.0
2023-06-04 22:00:00,"[100, 200)",25.0
2023-06-04 22:00:00,"[200, 300)",9.0
2023-06-04 22:00:00,"[500, 1000)",94.0
2023-06-04 22:00:00,"[1000, 5000)",102.0
2023-06-04 22:00:00,"[10000, 16500)",220.0
2023-06-04 22:05:00,"[0, 50)",26.0
2023-06-04 22:05:00,"[50, 100)",2.0
2023-06-04 22:05:00,"[100, 200)",50.0
2023-06-04 22:05:00,"[200, 300)",14.0
2023-06-04 22:05:00,"[500, 1000)",94.0
2023-06-04 22:05:00,"[1000, 5000)",79.0
2023-06-04 22:05:00,"[10000, 16500)",190.0
2023-06-04 22:10:00,"[0, 50)",26.0
2023-06-04 22:10:00,"[50, 100)",2.0
2023-06-04 22:10:00,"[100, 200)",28.0
2023-06-04 22:10:00,"[200, 300)",6.0
2023-06-04 22:10:00,"[500, 1000)",93.0
2023-06-04 22:10:00,"[1000, 5000)",84.0
2023-06-04 22:10:00,"[10000, 16500)",220.0
2023-06-04 22:15:00,"[0, 50)",1.0
2023-06-04 22:15:00,"[50, 100)",27.0
2023-06-04 22:15:00,"[100, 200)",25.0
2023-06-04 22:15:00,"[200, 300)",9.0
2023-06-04 22:15:00,"[500, 1000)",93.0
2023-06-04 22:15:00,"[1000, 5000)",68.0
2023-06-04 22:15:00,"[10000, 16500)",220.0
2023-06-04 22:20:00,"[0, 50)",1.0
2023-06-04 22:20:00,"[50, 100)",27.0
2023-06-04 22:20:00,"[100, 200)",25.0
2023-06-04 22:20:00,"[200, 300)",9.0
2023-06-04 22:20:00,"[500, 1000)",93.0
2023-06-04 22:20:00,"[1000, 5000)",68.0
2023-06-04 22:20:00,"[10000, 16500)",220.0
2023-06-04 22:25:00,"[0, 50)",1.0
2023-06-04 22:25:00,"[50, 100)",27.0
2023-06-04 22:25:00,"[100, 200)",25.0
2023-06-04 22:25:00,"[200, 300)",9.0
2023-06-04 22:25:00,"[500, 1000)",93.0
2023-06-04 22:25:00,"[1000, 5000)",60.0
2023-06-04 22:25:00,"[10000, 16500)",220.0
2023-06-04 22:30:00,"[0, 50)",26.0
2023-06-04 22:30:00,"[50, 100)",2.0
2023-06-04 22:30:00,"[100, 200)",55.0
2023-06-04 22:30:00,"[200, 300)",9.0
2023-06-04 22:30:00,"[500, 1000)",93.0
2023-06-04 22:30:00,"[1000, 5000)",64.0
2023-06-04 22:30:00,"[10000, 16500)",190.0
2023-06-04 22:35:00,"[0, 50)",1.0
2023-06-04 22:35:00,"[100, 200)",46.0
2023-06-04 22:35:00,"[200, 300)",9.0
2023-06-04 22:35:00,"[500, 1000)",93.0
2023-06-04 22:35:00,"[1000, 5000)",66.0
2023-06-04 22:35:00,"[10000, 16500)",218.0
2023-06-04 22:40:00,"[0, 50)",1.0
2023-06-04 22:40:00,"[50, 100)",25.0
2023-06-04 22:40:00,"[100, 200)",20.0
2023-06-04 22:40:00,"[200, 300)",10.0
2023-06-04 22:40:00,"[500, 1000)",92.0
2023-06-04 22:40:00,"[1000, 5000)",59.0
2023-06-04 22:40:00,"[10000, 16500)",185.0
2023-06-04 22:45:00,"[0, 50)",1.0
2023-06-04 22:45:00,"[100, 200)",45.0
2023-06-04 22:45:00,"[200, 300)",10.0
2023-06-04 22:45:00,"[500, 1000)",92.0
2023-06-04 22:45:00,"[1000, 5000)",58.0
2023-06-04 22:45:00,"[10000, 16500)",191.0
2023-06-04 22:50:00,"[0, 50)",1.0
2023-06-04 22:50:00,"[100, 200)",45.0
2023-06-04 22:50:00,"[200, 300)",10.0
2023-06-04 22:50:00,"[500, 1000)",92.0
2023-06-04 22:50:00,"[1000, 5000)",55.0
2023-06-04 22:50:00,"[10000, 16500)",189.0
2023-06-04 22:55:00,"[0, 50)",1.0
2023-06-04 22:55:00,"[100, 200)",49.0
2023-06-04 22:55:00,"[200, 300)",11.0
2023-06-04 22:55:00,"[500, 1000)",92.0
2023-06-04 22:55:00,"[1000, 5000)",70.0
2023-06-04 22:55:00,"[10000, 16500)",173.0
2023-06-04 23:00:00,"[0, 50)",1.0
2023-06-04 23:00:00,"[100, 200)",44.0
2023-06-04 23:00:00,"[200, 300)",11.0
2023-06-04 23:00:00,"[500, 1000)",92.0
2023-06-04 23:00:00,"[1000, 5000)",75.0
2023-06-04 23:00:00,"[10000, 16500)",169.0
2023-06-04 23:05:00,"[50, 100)",25.0
2023-06-04 23:05:00,"[100, 200)",20.0
2023-06-04 23:05:00,"[200, 300)",10.0
2023-06-04 23:05:00,"[500, 1000)",92.0
2023-06-04 23:05:00,"[1000, 5000)",77.0
2023-06-04 23:05:00,"[10000, 16500)",164.0
2023-06-04 23:10:00,"[50, 100)",25.0
2023-06-04 23:10:00,"[100, 200)",20.0
2023-06-04 23:10:00,"[200, 300)",10.0
2023-06-04 23:10:00,"[500, 1000)",92.0
2023-06-04 23:10:00,"[1000, 5000)",70.0
2023-06-04 23:10:00,"[10000, 16500)",160.0
2023-06-04 23:15:00,"[50, 100)",25.0
2023-06-04 23:15:00,"[100, 200)",19.0
2023-06-04 23:15:00,"[200, 300)",11.0
2023-06-04 23:15:00,"[500, 1000)",91.0
2023-06-04 23:15:00,"[1000, 5000)",52.0
2023-06-04 23:15:00,"[10000, 16500)",160.0
2023-06-04 23:20:00,"[0, 50)",25.0
2023-06-04 23:20:00,"[100, 200)",19.0
2023-06-04 23:20:00,"[200, 300)",41.0
2023-06-04 23:20:00,"[500, 1000)",91.0
2023-06-04 23:20:00,"[1000, 5000)",48.0
2023-06-04 23:20:00,"[10000, 16500)",126.0
2023-06-04 23:25:00,"[0, 50)",25.0
2023-06-04 23:25:00,"[100, 200)",15.0
2023-06-04 23:25:00,"[200, 300)",15.0
2023-06-04 23:25:00,"[500, 1000)",91.0
2023-06-04 23:25:00,"[1000, 5000)",37.0
2023-06-04 23:25:00,"[10000, 16500)",157.0
2023-06-04 23:30:00,"[100, 200)",41.0
2023-06-04 23:30:00,"[200, 300)",14.0
2023-06-04 23:30:00,"[500, 1000)",91.0
2023-06-04 23:30:00,"[1000, 5000)",37.0
2023-06-04 23:30:00,"[10000, 16500)",213.0
2023-06-04 23:35:00,"[50, 100)",30.0
2023-06-04 23:35:00,"[100, 200)",41.0
2023-06-04 23:35:00,"[200, 300)",14.0
2023-06-04 23:35:00,"[500, 1000)",91.0
2023-06-04 23:35:00,"[1000, 5000)",38.0
2023-06-04 23:35:00,"[10000, 16500)",197.0
2023-06-04 23:40:00,"[100, 200)",41.0
2023-06-04 23:40:00,"[200, 300)",14.0
2023-06-04 23:40:00,"[500, 1000)",91.0
2023-06-04 23:40:00,"[1000, 5000)",26.0
2023-06-04 23:40:00,"[10000, 16500)",227.0
2023-06-04 23:45:00,"[0, 50)",25.0
2023-06-04 23:45:00,"[50, 100)",30.0
2023-06-04 23:45:00,"[100, 200)",16.0
2023-06-04 23:45:00,"[200, 300)",14.0
2023-06-04 23:45:00,"[500, 1000)",90.0
2023-06-04 23:45:00,"[1000, 5000)",16.0
2023-06-04 23:45:00,"[10000, 16500)",197.0
2023-06-04 23:50:00,"[0, 50)",25.0
2023-06-04 23:50:00,"[100, 200)",14.0
2023-06-04 23:50:00,"[200, 300)",16.0
2023-06-04 23:50:00,"[500, 1000)",90.0
2023-06-04 23:50:00,"[1000, 5000)",28.0
2023-06-04 23:50:00,"[10000, 16500)",227.0
2023-06-04 23:55:00,"[100, 200)",44.0
2023-06-04 23:55:00,"[200, 300)",16.0
2023-06-04 23:55:00,"[500, 1000)",90.0
2023-06-04 23:55:00,"[1000, 5000)",23.0
2023-06-04 23:55:00,"[10000, 16500)",219.0
2023-06-05 00:00:00,"[50, 100)",25.0
2023-06-05 00:00:00,"[100, 200)",13.0
2023-06-05 00:00:00,"[200, 300)",17.0
2023-06-05 00:00:00,"[500, 1000)",92.0
2023-06-05 00:00:00,"[1000, 5000)",29.0
2023-06-05 00:00:00,"[10000, 16500)",227.0
2023-06-05 00:05:00,"[100, 200)",67.0
2023-06-05 00:05:00,"[200, 300)",18.0
2023-06-05 00:05:00,"[500, 1000)",93.0
2023-06-05 00:05:00,"[1000, 5000)",32.0
2023-06-05 00:05:00,"[10000, 16500)",197.0
